epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1578.56,0.89369,0.57973,0.98321,0.8909,0.83832,0.89722,0.63139,1.07568,0.63824,1.13833,0.000792125,0.000792125,0.000792125
187,1586.89,0.91829,0.60312,0.99363,0.85387,0.84408,0.88652,0.63322,1.06354,0.63421,1.12344,0.00078965,0.00078965,0.00078965
188,1595.15,0.90796,0.585,0.98398,0.87227,0.83823,0.90045,0.63792,1.05496,0.63642,1.12619,0.000787175,0.000787175,0.000787175
189,1603.35,0.89682,0.57105,0.97092,0.84972,0.85776,0.89567,0.63259,1.07585,0.632,1.12832,0.0007847,0.0007847,0.0007847
190,1611.93,0.8853,0.57642,0.97659,0.89068,0.818,0.89593,0.64622,1.05373,0.62573,1.12383,0.000782225,0.000782225,0.000782225
191,1620.42,0.89381,0.57345,0.98744,0.89544,0.81831,0.89452,0.64469,1.05512,0.61632,1.13098,0.00077975,0.00077975,0.00077975
192,1629.23,0.89941,0.58567,0.98109,0.8872,0.81693,0.88723,0.62762,1.06948,0.62722,1.13568,0.000777275,0.000777275,0.000777275
193,1637.42,0.90141,0.57837,0.9815,0.87557,0.83484,0.8873,0.6341,1.05354,0.62852,1.12738,0.0007748,0.0007748,0.0007748
194,1645.63,0.92865,0.58488,1.00109,0.88032,0.82868,0.88566,0.63399,1.0441,0.63489,1.11993,0.000772325,0.000772325,0.000772325
195,1654.07,0.89391,0.57317,0.98545,0.8493,0.85025,0.89492,0.63503,1.06029,0.62727,1.13785,0.00076985,0.00076985,0.00076985
196,1662.17,0.89102,0.57374,0.98112,0.86899,0.83436,0.89324,0.62931,1.07408,0.6145,1.14808,0.000767375,0.000767375,0.000767375
197,1670.68,0.90679,0.60398,0.97842,0.8745,0.84434,0.89436,0.64534,1.05335,0.60321,1.13044,0.0007649,0.0007649,0.0007649
198,1679.04,0.88544,0.58267,0.98185,0.86799,0.85333,0.89066,0.6416,1.05482,0.60076,1.12434,0.000762425,0.000762425,0.000762425
199,1687.42,0.89561,0.57709,0.97823,0.88321,0.84495,0.8969,0.64375,1.06223,0.62064,1.12824,0.00075995,0.00075995,0.00075995
200,1695.73,0.86938,0.57248,0.96529,0.8767,0.85052,0.89223,0.64061,1.06014,0.6157,1.12308,0.000757475,0.000757475,0.000757475
201,1704.09,0.88064,0.57686,0.97345,0.85766,0.85243,0.88829,0.64191,1.0546,0.62561,1.13068,0.000755,0.000755,0.000755
202,1712.74,0.89083,0.56674,0.97619,0.87837,0.85586,0.89395,0.64309,1.05448,0.60645,1.11824,0.000752525,0.000752525,0.000752525
203,1721.03,0.87678,0.5642,0.97506,0.87972,0.84367,0.89242,0.64559,1.03947,0.61531,1.11879,0.00075005,0.00075005,0.00075005
204,1729.36,0.8757,0.56786,0.96801,0.89947,0.83775,0.90476,0.65583,1.04304,0.59774,1.126,0.000747575,0.000747575,0.000747575
205,1737.66,0.87573,0.57269,0.96934,0.89191,0.83912,0.9017,0.65238,1.04647,0.59898,1.12205,0.0007451,0.0007451,0.0007451
206,1745.84,0.8789,0.56944,0.97235,0.8948,0.82867,0.89409,0.64024,1.05452,0.62151,1.1215,0.000742625,0.000742625,0.000742625
207,1754.16,0.88417,0.57494,0.97003,0.88467,0.83364,0.8977,0.64003,1.05634,0.61272,1.12234,0.00074015,0.00074015,0.00074015
208,1762.32,0.89722,0.57504,0.98323,0.88701,0.82055,0.87727,0.61869,1.08063,0.62836,1.14889,0.000737675,0.000737675,0.000737675
209,1770.45,0.86447,0.54931,0.96663,0.88389,0.83184,0.88832,0.63524,1.06847,0.6237,1.1391,0.0007352,0.0007352,0.0007352
210,1778.66,0.86345,0.56507,0.96371,0.8619,0.85262,0.88549,0.63399,1.04489,0.61094,1.1261,0.000732725,0.000732725,0.000732725
211,1786.69,0.88083,0.5633,0.97209,0.88335,0.8443,0.88403,0.63647,1.03714,0.62216,1.12119,0.00073025,0.00073025,0.00073025
212,1795.23,0.87054,0.56488,0.97408,0.85637,0.85458,0.8992,0.63887,1.04116,0.6166,1.12874,0.000727775,0.000727775,0.000727775
213,1803.62,0.86287,0.56437,0.97125,0.87508,0.82819,0.88473,0.63869,1.04822,0.61588,1.12148,0.0007253,0.0007253,0.0007253
214,1811.97,0.86826,0.59202,0.9634,0.88807,0.84804,0.90272,0.65429,1.03506,0.60561,1.11864,0.000722825,0.000722825,0.000722825
215,1820.33,0.85688,0.5556,0.96214,0.84952,0.88672,0.90363,0.65142,1.03112,0.59718,1.12409,0.00072035,0.00072035,0.00072035
216,1828.86,0.84788,0.54623,0.95971,0.87234,0.85478,0.90051,0.65427,1.03734,0.59781,1.11856,0.000717875,0.000717875,0.000717875
217,1837.4,0.84051,0.55173,0.95473,0.86405,0.85755,0.89767,0.65466,1.03173,0.5967,1.12573,0.0007154,0.0007154,0.0007154
218,1845.8,0.85521,0.55216,0.96482,0.89224,0.84595,0.90231,0.65116,1.04474,0.59776,1.13,0.000712925,0.000712925,0.000712925
219,1854.31,0.86057,0.55531,0.96315,0.88961,0.84263,0.90492,0.65847,1.03924,0.59549,1.12217,0.00071045,0.00071045,0.00071045
220,1862.6,0.8611,0.55515,0.96994,0.87192,0.84882,0.90456,0.65247,1.03136,0.58927,1.12164,0.000707975,0.000707975,0.000707975
221,1871.07,0.85196,0.54935,0.95554,0.89503,0.83495,0.88913,0.64315,1.04184,0.613,1.11938,0.0007055,0.0007055,0.0007055
222,1879.66,0.87223,0.55756,0.95964,0.86844,0.86018,0.9058,0.65051,1.05037,0.60881,1.13464,0.000703025,0.000703025,0.000703025
223,1888.26,0.84509,0.54407,0.96113,0.87246,0.85089,0.9046,0.65353,1.03203,0.60398,1.11278,0.00070055,0.00070055,0.00070055
224,1896.6,0.84457,0.55321,0.96109,0.87154,0.85213,0.90974,0.66362,1.02904,0.58623,1.11007,0.000698075,0.000698075,0.000698075
225,1904.88,0.85463,0.56174,0.96002,0.8631,0.85381,0.89434,0.64796,1.03648,0.59071,1.12141,0.0006956,0.0006956,0.0006956
226,1913.27,0.85556,0.55432,0.96656,0.86112,0.84253,0.886,0.64423,1.03057,0.61527,1.12309,0.000693125,0.000693125,0.000693125
227,1921.68,0.83155,0.53977,0.95182,0.90517,0.83399,0.90367,0.65777,1.02139,0.59911,1.11497,0.00069065,0.00069065,0.00069065
228,1930.51,0.84766,0.55841,0.96313,0.91411,0.83565,0.90457,0.66392,1.01559,0.58789,1.10644,0.000688175,0.000688175,0.000688175
229,1938.82,0.84761,0.54612,0.9602,0.85916,0.86648,0.90156,0.65942,1.02659,0.59104,1.11667,0.0006857,0.0006857,0.0006857
230,1947.29,0.84588,0.55116,0.95673,0.8766,0.85673,0.89719,0.65253,1.0227,0.60351,1.12146,0.000683225,0.000683225,0.000683225
231,1955.49,0.84497,0.53359,0.95632,0.85812,0.86102,0.90521,0.65482,1.02637,0.5999,1.12628,0.00068075,0.00068075,0.00068075
232,1963.63,0.83678,0.55012,0.95397,0.84472,0.86847,0.90543,0.65513,1.03255,0.6051,1.11681,0.000678275,0.000678275,0.000678275
233,1972.01,0.83952,0.55722,0.95285,0.88661,0.83175,0.89977,0.64674,1.03014,0.59885,1.12088,0.0006758,0.0006758,0.0006758
234,1980.48,0.83213,0.53543,0.9504,0.86311,0.85942,0.89208,0.65795,1.01171,0.58903,1.11439,0.000673325,0.000673325,0.000673325
235,1988.94,0.83021,0.53433,0.95243,0.88004,0.85233,0.90041,0.65263,1.01405,0.59043,1.10814,0.00067085,0.00067085,0.00067085
236,1997.28,0.83758,0.53153,0.95415,0.87992,0.83792,0.89612,0.65403,1.01039,0.59679,1.10724,0.000668375,0.000668375,0.000668375
237,2005.52,0.8327,0.54063,0.95201,0.87934,0.85776,0.89272,0.65604,1.01106,0.59103,1.1049,0.0006659,0.0006659,0.0006659
238,2014.18,0.82404,0.53606,0.9517,0.88732,0.84098,0.88979,0.64942,1.01949,0.59074,1.11408,0.000663425,0.000663425,0.000663425
239,2022.54,0.83516,0.54826,0.95469,0.8823,0.83596,0.88495,0.64419,1.02257,0.60495,1.11968,0.00066095,0.00066095,0.00066095
240,2031,0.82127,0.54151,0.95153,0.84449,0.88143,0.897,0.65735,1.01007,0.59359,1.11384,0.000658475,0.000658475,0.000658475
241,2039.36,0.8332,0.53817,0.9522,0.88945,0.8447,0.88903,0.64763,1.01564,0.60077,1.11212,0.000656,0.000656,0.000656
242,2047.8,0.81696,0.53207,0.94407,0.88338,0.85195,0.90377,0.65816,1.00618,0.58829,1.10504,0.000653525,0.000653525,0.000653525
243,2056.51,0.8316,0.54964,0.95085,0.88855,0.85076,0.9034,0.65476,1.01695,0.59986,1.1093,0.00065105,0.00065105,0.00065105
244,2064.8,0.83262,0.53628,0.94982,0.87754,0.85718,0.8982,0.65417,1.001,0.58317,1.10334,0.000648575,0.000648575,0.000648575
245,2073.13,0.82546,0.53917,0.94681,0.88694,0.84368,0.9005,0.661,1.00734,0.57963,1.10682,0.0006461,0.0006461,0.0006461
246,2081.39,0.82445,0.52835,0.95055,0.90666,0.82334,0.89101,0.65442,1.02019,0.59714,1.11241,0.000643625,0.000643625,0.000643625
247,2089.67,0.82312,0.52833,0.94866,0.8911,0.82041,0.89505,0.6488,1.01335,0.59839,1.11185,0.00064115,0.00064115,0.00064115
248,2098.25,0.85205,0.53912,0.96523,0.89494,0.81812,0.89478,0.65322,1.01168,0.59417,1.11444,0.000638675,0.000638675,0.000638675
249,2106.55,0.822,0.53237,0.9457,0.90526,0.82662,0.89492,0.66021,1.00298,0.58707,1.10676,0.0006362,0.0006362,0.0006362
250,2114.61,0.81043,0.5427,0.95506,0.89204,0.8603,0.91194,0.66837,0.99832,0.57815,1.11452,0.000633725,0.000633725,0.000633725
251,2122.93,0.82131,0.59338,0.95485,0.86828,0.8879,0.92166,0.67512,1.0047,0.57953,1.11425,0.00063125,0.00063125,0.00063125
252,2131.29,0.82769,0.55396,0.949,0.90027,0.82409,0.90733,0.66752,0.9935,0.59807,1.09823,0.000628775,0.000628775,0.000628775
253,2140.21,0.819,0.52184,0.94413,0.87312,0.8579,0.9099,0.66719,1.0061,0.58738,1.10709,0.0006263,0.0006263,0.0006263
254,2148.57,0.83307,0.52877,0.96087,0.84968,0.88043,0.90521,0.66517,1.00148,0.58379,1.10522,0.000623825,0.000623825,0.000623825
255,2157.02,0.80521,0.51376,0.94234,0.90256,0.85152,0.91412,0.66917,0.99365,0.58984,1.10073,0.00062135,0.00062135,0.00062135
256,2165.35,0.80663,0.51592,0.94299,0.89716,0.84367,0.91367,0.66716,0.99563,0.58567,1.10995,0.000618875,0.000618875,0.000618875
257,2173.57,0.82097,0.53954,0.9483,0.88833,0.84911,0.89988,0.66954,0.99349,0.58358,1.10662,0.0006164,0.0006164,0.0006164
258,2181.9,0.8027,0.51303,0.93835,0.8989,0.84494,0.91724,0.6772,0.98994,0.57741,1.10532,0.000613925,0.000613925,0.000613925
259,2190.51,0.81611,0.53203,0.9416,0.87881,0.87446,0.91028,0.66411,1.00229,0.59195,1.10644,0.00061145,0.00061145,0.00061145
260,2198.95,0.80826,0.52878,0.94044,0.88685,0.87337,0.91008,0.66904,0.99832,0.59208,1.10645,0.000608975,0.000608975,0.000608975
261,2207.42,0.80888,0.52528,0.94465,0.92221,0.82574,0.90095,0.66535,0.99638,0.59262,1.10478,0.0006065,0.0006065,0.0006065
262,2215.89,0.79529,0.52295,0.93666,0.92113,0.82168,0.89573,0.66073,1.00114,0.59846,1.10816,0.000604025,0.000604025,0.000604025
263,2224.26,0.80714,0.51771,0.95715,0.89028,0.84581,0.90096,0.66306,0.98959,0.57741,1.10585,0.00060155,0.00060155,0.00060155
264,2232.68,0.78633,0.51488,0.93628,0.90593,0.85514,0.9054,0.66819,0.99514,0.58601,1.10003,0.000599075,0.000599075,0.000599075
265,2241.23,0.78961,0.51166,0.9417,0.89656,0.82855,0.90542,0.66062,0.9971,0.59024,1.1012,0.0005966,0.0005966,0.0005966
266,2249.67,0.79273,0.51086,0.93786,0.90354,0.85529,0.9181,0.6729,1.00297,0.56969,1.11247,0.000594125,0.000594125,0.000594125
267,2258,0.82151,0.53097,0.94597,0.8957,0.84408,0.90867,0.6711,0.99533,0.58081,1.09866,0.00059165,0.00059165,0.00059165
268,2266.44,0.79292,0.52165,0.94042,0.88886,0.86134,0.91339,0.67876,0.98555,0.56471,1.09538,0.000589175,0.000589175,0.000589175
269,2274.96,0.80107,0.5319,0.94452,0.87015,0.85844,0.89866,0.66528,0.98904,0.58298,1.10437,0.0005867,0.0005867,0.0005867
270,2283.25,0.79428,0.51069,0.93964,0.88955,0.8557,0.90918,0.6742,0.98462,0.56853,1.1042,0.000584225,0.000584225,0.000584225
271,2291.39,0.79514,0.51957,0.93744,0.89471,0.84037,0.90795,0.67535,0.98466,0.56384,1.10389,0.00058175,0.00058175,0.00058175
272,2299.58,0.78953,0.53724,0.9431,0.86689,0.88423,0.91142,0.67772,0.97648,0.57503,1.0926,0.000579275,0.000579275,0.000579275
273,2308.01,0.79505,0.51954,0.94027,0.88694,0.86209,0.90449,0.6729,0.98359,0.57605,1.09811,0.0005768,0.0005768,0.0005768
274,2316.53,0.77822,0.53261,0.93624,0.89813,0.84616,0.90489,0.67149,0.98169,0.5694,1.09438,0.000574325,0.000574325,0.000574325
275,2325.12,0.78581,0.51127,0.93656,0.89056,0.8327,0.9041,0.6687,0.98407,0.58689,1.1016,0.00057185,0.00057185,0.00057185
276,2333.61,0.79643,0.52294,0.93747,0.89145,0.84326,0.90839,0.67809,0.98534,0.58841,1.10783,0.000569375,0.000569375,0.000569375
277,2342.01,0.80696,0.51461,0.9361,0.86875,0.84667,0.90039,0.66755,0.97693,0.57695,1.0988,0.0005669,0.0005669,0.0005669
278,2350.26,0.78426,0.5056,0.93494,0.90272,0.8359,0.90306,0.67576,0.97945,0.57407,1.09928,0.000564425,0.000564425,0.000564425
279,2358.5,0.79377,0.51827,0.93689,0.88242,0.84681,0.89545,0.66591,0.98307,0.57658,1.10171,0.00056195,0.00056195,0.00056195
280,2367.03,0.78112,0.51207,0.92722,0.88147,0.85317,0.90132,0.67525,0.97977,0.56633,1.10041,0.000559475,0.000559475,0.000559475
281,2375.41,0.78349,0.51079,0.93677,0.8646,0.87368,0.90551,0.67035,0.9895,0.5674,1.10772,0.000557,0.000557,0.000557
282,2383.73,0.78621,0.50611,0.93099,0.88707,0.86169,0.89978,0.67057,0.9778,0.56812,1.10163,0.000554525,0.000554525,0.000554525
283,2391.91,0.77217,0.49697,0.93104,0.88823,0.86285,0.90459,0.67437,0.98013,0.56189,1.10079,0.00055205,0.00055205,0.00055205
284,2400.48,0.76305,0.54924,0.93733,0.89982,0.86007,0.91532,0.68438,0.97244,0.56454,1.09426,0.000549575,0.000549575,0.000549575
285,2408.88,0.78456,0.50614,0.93744,0.90817,0.83889,0.91092,0.68235,0.97848,0.56735,1.10109,0.0005471,0.0005471,0.0005471
286,2416.94,0.7877,0.50477,0.93896,0.90113,0.85371,0.91249,0.68244,0.96826,0.55582,1.0991,0.000544625,0.000544625,0.000544625
287,2425.3,0.77552,0.49745,0.9405,0.89846,0.84468,0.90124,0.67359,0.97243,0.57026,1.09926,0.00054215,0.00054215,0.00054215
288,2433.51,0.77397,0.50791,0.93421,0.88114,0.86705,0.90869,0.6785,0.96445,0.55568,1.09359,0.000539675,0.000539675,0.000539675
289,2441.75,0.7892,0.50908,0.93344,0.91106,0.84299,0.90803,0.67853,0.97387,0.57147,1.09702,0.0005372,0.0005372,0.0005372
290,2450.35,0.76372,0.49728,0.92933,0.90006,0.85449,0.91209,0.68476,0.97687,0.56112,1.10491,0.000534725,0.000534725,0.000534725
291,2458.84,0.76737,0.50265,0.9356,0.86519,0.87227,0.9098,0.68115,0.98102,0.56956,1.1013,0.00053225,0.00053225,0.00053225
292,2467.16,0.75593,0.48671,0.92567,0.8586,0.87502,0.91256,0.67913,0.97857,0.55888,1.10122,0.000529775,0.000529775,0.000529775
293,2475.17,0.76404,0.49371,0.92629,0.87388,0.87337,0.91573,0.68606,0.96122,0.55056,1.09762,0.0005273,0.0005273,0.0005273
294,2483.62,0.74028,0.60189,0.90147,0.89183,0.86584,0.90972,0.68075,0.96425,0.55986,1.09148,0.000524825,0.000524825,0.000524825
295,2492.28,0.76946,0.50175,0.93414,0.88096,0.85996,0.90454,0.6753,0.96856,0.56952,1.09762,0.00052235,0.00052235,0.00052235
296,2500.53,0.75745,0.49738,0.92422,0.90044,0.85816,0.90584,0.6778,0.95974,0.56658,1.095,0.000519875,0.000519875,0.000519875
297,2509.01,0.76035,0.4913,0.92632,0.91035,0.84808,0.90965,0.67785,0.97263,0.57505,1.10275,0.0005174,0.0005174,0.0005174
298,2517.36,0.76496,0.49318,0.92563,0.88513,0.85931,0.91678,0.68521,0.95802,0.55577,1.09247,0.000514925,0.000514925,0.000514925
299,2525.93,0.76777,0.50381,0.93007,0.89389,0.85271,0.91397,0.68462,0.9575,0.56228,1.09412,0.00051245,0.00051245,0.00051245
300,2534.72,0.74543,0.48826,0.91859,0.90037,0.85932,0.91009,0.67842,0.95716,0.56749,1.08759,0.000509975,0.000509975,0.000509975
301,2543.27,0.75345,0.49388,0.92871,0.88781,0.87577,0.91354,0.68456,0.95301,0.54742,1.08848,0.0005075,0.0005075,0.0005075
302,2552,0.74483,0.49355,0.92601,0.89115,0.87937,0.91888,0.69104,0.94882,0.5453,1.09122,0.000505025,0.000505025,0.000505025
303,2560.39,0.76145,0.48926,0.92599,0.90565,0.8714,0.91898,0.69196,0.95509,0.5534,1.09903,0.00050255,0.00050255,0.00050255
304,2568.8,0.75897,0.48971,0.92399,0.92147,0.8528,0.91645,0.68543,0.9551,0.55081,1.10147,0.000500075,0.000500075,0.000500075
305,2577.21,0.75444,0.49399,0.92935,0.8898,0.86041,0.91039,0.67927,0.96457,0.55803,1.10601,0.0004976,0.0004976,0.0004976
306,2585.95,0.76299,0.49518,0.92748,0.8837,0.86172,0.90839,0.67946,0.95795,0.56148,1.09408,0.000495125,0.000495125,0.000495125
307,2594.29,0.76579,0.49889,0.92558,0.89384,0.85593,0.90593,0.68342,0.95405,0.55383,1.08996,0.00049265,0.00049265,0.00049265
308,2602.94,0.74636,0.48457,0.92167,0.89348,0.86965,0.91472,0.68641,0.95494,0.55843,1.09594,0.000490175,0.000490175,0.000490175
309,2611.22,0.77677,0.49331,0.96089,0.91206,0.85293,0.91547,0.68458,0.953,0.55859,1.09436,0.0004877,0.0004877,0.0004877
310,2619.8,0.7616,0.48948,0.92829,0.91137,0.8413,0.90762,0.68113,0.95274,0.56597,1.09777,0.000485225,0.000485225,0.000485225
311,2628.2,0.76082,0.49463,0.92219,0.89712,0.83808,0.9059,0.68331,0.95213,0.56008,1.09305,0.00048275,0.00048275,0.00048275
312,2636.59,0.74502,0.4838,0.91929,0.89458,0.85029,0.91549,0.69388,0.94729,0.54278,1.0868,0.000480275,0.000480275,0.000480275
313,2644.84,0.76457,0.49875,0.93187,0.90279,0.85834,0.91361,0.69096,0.94579,0.54509,1.08643,0.0004778,0.0004778,0.0004778
314,2653.06,0.76135,0.48665,0.92817,0.87311,0.86911,0.89885,0.67898,0.95651,0.57108,1.09206,0.000475325,0.000475325,0.000475325
315,2661.54,0.74482,0.47826,0.91716,0.86337,0.88227,0.90461,0.67732,0.94985,0.55593,1.08653,0.00047285,0.00047285,0.00047285
316,2670.12,0.73157,0.4772,0.91918,0.87932,0.87185,0.90467,0.683,0.94514,0.55194,1.08817,0.000470375,0.000470375,0.000470375
317,2678.49,0.73537,0.47716,0.92079,0.90319,0.84704,0.90208,0.68225,0.94439,0.55563,1.09216,0.0004679,0.0004679,0.0004679
318,2686.61,0.74008,0.4775,0.91622,0.8831,0.84525,0.90205,0.68169,0.94322,0.55968,1.08819,0.000465425,0.000465425,0.000465425
319,2694.8,0.74472,0.48359,0.91952,0.88495,0.8611,0.90587,0.67903,0.95033,0.55821,1.09097,0.00046295,0.00046295,0.00046295
320,2703.1,0.74645,0.47887,0.92708,0.87062,0.86491,0.89967,0.67249,0.95008,0.56045,1.09291,0.000460475,0.000460475,0.000460475
321,2711.52,0.72656,0.4808,0.91986,0.89875,0.82531,0.89536,0.6776,0.94089,0.55533,1.08865,0.000458,0.000458,0.000458
322,2720.06,0.7389,0.48651,0.9027,0.89893,0.85602,0.90422,0.68098,0.95089,0.55206,1.09546,0.000455525,0.000455525,0.000455525
323,2728.3,0.74931,0.48262,0.92038,0.89313,0.84616,0.90136,0.67784,0.94411,0.55219,1.09223,0.00045305,0.00045305,0.00045305
324,2736.71,0.74106,0.47526,0.9199,0.8949,0.84014,0.89711,0.68204,0.93901,0.55289,1.0883,0.000450575,0.000450575,0.000450575
325,2744.94,0.73084,0.48,0.92271,0.88365,0.8544,0.90188,0.68396,0.94708,0.56193,1.0849,0.0004481,0.0004481,0.0004481
326,2753.4,0.73831,0.48237,0.91628,0.88056,0.85933,0.89283,0.67521,0.94875,0.56412,1.09338,0.000445625,0.000445625,0.000445625
327,2761.66,0.74648,0.47983,0.91978,0.90219,0.85893,0.9067,0.68005,0.94024,0.55422,1.08762,0.00044315,0.00044315,0.00044315
328,2770.18,0.73105,0.48907,0.9183,0.91019,0.8637,0.90419,0.68362,0.94297,0.55285,1.08691,0.000440675,0.000440675,0.000440675
329,2778.48,0.74485,0.4818,0.91853,0.88279,0.87686,0.9026,0.67836,0.94167,0.55848,1.09453,0.0004382,0.0004382,0.0004382
330,2786.87,0.73182,0.4968,0.91767,0.89801,0.85996,0.9061,0.68747,0.94023,0.54983,1.09354,0.000435725,0.000435725,0.000435725
331,2795.39,0.70387,0.46355,0.91217,0.90078,0.86149,0.91255,0.69419,0.92802,0.54406,1.09024,0.00043325,0.00043325,0.00043325
332,2803.67,0.71599,0.47302,0.91302,0.91391,0.85973,0.9063,0.68865,0.93181,0.55232,1.09207,0.000430775,0.000430775,0.000430775
333,2812.02,0.71674,0.48049,0.91202,0.90931,0.84988,0.90232,0.6845,0.94028,0.55274,1.09491,0.0004283,0.0004283,0.0004283
334,2820.38,0.71155,0.49063,0.91513,0.8935,0.85792,0.90375,0.68631,0.93421,0.55073,1.09133,0.000425825,0.000425825,0.000425825
335,2828.73,0.73358,0.47774,0.92009,0.88784,0.87252,0.89756,0.68649,0.93503,0.55137,1.09071,0.00042335,0.00042335,0.00042335
336,2836.94,0.72106,0.47431,0.91333,0.88726,0.86514,0.90315,0.68257,0.93681,0.54853,1.09123,0.000420875,0.000420875,0.000420875
337,2845.41,0.72484,0.46599,0.91236,0.89545,0.86414,0.90569,0.68435,0.92754,0.54786,1.08591,0.0004184,0.0004184,0.0004184
338,2853.67,0.72591,0.47704,0.91222,0.89067,0.86188,0.90378,0.68712,0.9339,0.54877,1.08466,0.000415925,0.000415925,0.000415925
339,2862.07,0.71253,0.45954,0.90929,0.91724,0.84755,0.90498,0.68695,0.92714,0.54843,1.08318,0.00041345,0.00041345,0.00041345
340,2870.21,0.71495,0.46475,0.90782,0.8699,0.87868,0.90736,0.68828,0.92072,0.53941,1.08474,0.000410975,0.000410975,0.000410975
341,2878.45,0.70657,0.46095,0.9144,0.90637,0.84892,0.90613,0.68668,0.93117,0.54656,1.08869,0.0004085,0.0004085,0.0004085
342,2887.16,0.72188,0.469,0.91038,0.89706,0.85744,0.90201,0.67981,0.93969,0.5607,1.09297,0.000406025,0.000406025,0.000406025
343,2895.34,0.71975,0.47769,0.91193,0.9058,0.8452,0.90834,0.68398,0.93733,0.55721,1.09328,0.00040355,0.00040355,0.00040355
344,2903.67,0.71273,0.46111,0.90797,0.92035,0.84379,0.90857,0.68502,0.93981,0.56129,1.09005,0.000401075,0.000401075,0.000401075
345,2912.12,0.71834,0.46191,0.90897,0.91158,0.85604,0.9071,0.69191,0.93089,0.55325,1.08692,0.0003986,0.0003986,0.0003986
346,2920.39,0.69197,0.46724,0.89097,0.88855,0.86567,0.90204,0.69134,0.92336,0.53982,1.08509,0.000396125,0.000396125,0.000396125
347,2929.24,0.7168,0.46535,0.90541,0.88472,0.87756,0.90489,0.68864,0.92493,0.54436,1.08815,0.00039365,0.00039365,0.00039365
348,2937.51,0.69798,0.46997,0.90443,0.88572,0.86486,0.9014,0.68736,0.92185,0.54645,1.0849,0.000391175,0.000391175,0.000391175
349,2945.91,0.71723,0.47129,0.91292,0.88724,0.87493,0.90186,0.68753,0.92677,0.5401,1.09174,0.0003887,0.0003887,0.0003887
350,2954.27,0.71026,0.46295,0.91595,0.90428,0.86624,0.90266,0.6916,0.92341,0.54952,1.08671,0.000386225,0.000386225,0.000386225
351,2962.66,0.70636,0.46533,0.91669,0.89525,0.86018,0.9037,0.69178,0.91766,0.548,1.08091,0.00038375,0.00038375,0.00038375
352,2970.94,0.71252,0.46887,0.90671,0.91279,0.85183,0.91074,0.69151,0.92183,0.53697,1.08677,0.000381275,0.000381275,0.000381275
353,2979.54,0.69687,0.46268,0.91045,0.91832,0.8531,0.9077,0.6878,0.9281,0.54801,1.09161,0.0003788,0.0003788,0.0003788
354,2987.87,0.70185,0.46115,0.90905,0.90825,0.85912,0.91156,0.69085,0.92951,0.54826,1.08854,0.000376325,0.000376325,0.000376325
355,2996.17,0.70437,0.45844,0.90883,0.90279,0.86023,0.91104,0.69398,0.92173,0.54087,1.08403,0.00037385,0.00037385,0.00037385
356,3004.38,0.71254,0.46474,0.91124,0.93008,0.82793,0.91154,0.69463,0.91951,0.54312,1.08462,0.000371375,0.000371375,0.000371375
357,3012.76,0.69447,0.46018,0.90647,0.88933,0.87168,0.91148,0.69387,0.92229,0.54386,1.08617,0.0003689,0.0003689,0.0003689
358,3021.35,0.71014,0.46691,0.907,0.90741,0.85772,0.91511,0.70275,0.91607,0.53663,1.08388,0.000366425,0.000366425,0.000366425
359,3029.65,0.69291,0.45778,0.90578,0.90399,0.87101,0.91348,0.70058,0.91876,0.53797,1.08921,0.00036395,0.00036395,0.00036395
360,3037.95,0.71824,0.47462,0.9096,0.87984,0.87256,0.90563,0.69762,0.92141,0.54413,1.08725,0.000361475,0.000361475,0.000361475
361,3046.28,0.68406,0.46431,0.90055,0.88886,0.85357,0.90917,0.69792,0.91364,0.54253,1.07814,0.000359,0.000359,0.000359
362,3054.83,0.71375,0.52128,0.92255,0.89864,0.86727,0.91121,0.69457,0.91819,0.54751,1.08022,0.000356525,0.000356525,0.000356525
363,3063.08,0.70596,0.45889,0.90949,0.92543,0.84824,0.91551,0.69579,0.92117,0.54701,1.0863,0.00035405,0.00035405,0.00035405
364,3071.64,0.7147,0.47588,0.90801,0.9038,0.86847,0.91553,0.69907,0.9205,0.54178,1.08463,0.000351575,0.000351575,0.000351575
365,3079.96,0.71349,0.59147,0.91716,0.89618,0.86881,0.91435,0.6959,0.9242,0.54392,1.08691,0.0003491,0.0003491,0.0003491
366,3088.47,0.6985,0.45615,0.90299,0.89103,0.86762,0.91148,0.6924,0.92515,0.55317,1.0885,0.000346625,0.000346625,0.000346625
367,3097,0.70208,0.45538,0.90484,0.91076,0.84446,0.90884,0.693,0.92032,0.54914,1.09244,0.00034415,0.00034415,0.00034415
368,3105.27,0.70414,0.46154,0.90386,0.92871,0.83058,0.90751,0.69585,0.91081,0.54569,1.08468,0.000341675,0.000341675,0.000341675
369,3113.65,0.68539,0.45393,0.90359,0.87527,0.86685,0.905,0.69597,0.91643,0.54679,1.08323,0.0003392,0.0003392,0.0003392
370,3122.25,0.69687,0.46222,0.90455,0.87268,0.8681,0.90326,0.69567,0.91462,0.54309,1.0877,0.000336725,0.000336725,0.000336725
